Trienio,Semestre,Chamada,Curso_Limpo,Campus,Turno,Sistema_ID,Sistema_Nome,Min,Max,Media,N
2020-2022,1°,3ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,3,EP / Baixa Renda / PPI,-29.637,-29.637,-29.637,1
2020-2022,1°,4ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,115.268,118.359,116.814,2
2020-2022,1°,1ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,11.455,53.752,26.126,11
2020-2022,1°,1ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,16.093,16.093,16.093,1
2020-2022,1°,1ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-54.13,-26.608,-39.48,3
2020-2022,1°,1ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-28.061,-28.061,-28.061,1
2020-2022,1°,1ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-40.481,-3.232,-28.239,4
2020-2022,1°,1ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-29.762,44.154,16.894,3
2020-2022,1°,2ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,6.887,11.109,9.679,4
2020-2022,1°,2ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-35.273,-29.958,-32.615,2
2020-2022,1°,1ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Universal,-10.111,20.985,0.892,11
2020-2022,1°,1ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-2.82,-2.82,-2.82,1
2020-2022,1°,1ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-55.945,-28.09,-42.068,4
2020-2022,1°,1ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-88.553,-73.207,-80.88,2
2020-2022,1°,1ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-44.007,-42.643,-43.325,2
2020-2022,1°,1ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-14.459,13.1,-3.59,3
2020-2022,1°,2ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Universal,-19.858,-19.858,-19.858,1
2020-2022,1°,2ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-24.318,-24.318,-24.318,1
2020-2022,1°,1ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,48.594,73.121,59.609,9
2020-2022,1°,1ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,1,Universal,30.01,77.432,46.597,11
2020-2022,1°,1ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,49.514,49.514,49.514,1
2020-2022,1°,1ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,2,Cota para Negros,20.513,20.513,20.513,1
2020-2022,1°,1ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,17.032,48.519,29.181,3
2020-2022,1°,1ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,3,EP / Baixa Renda / PPI,-39.237,25.484,-14.936,4
2020-2022,1°,1ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,9.678,12.691,11.184,2
2020-2022,1°,1ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,5,EP / Baixa Renda / Não-PPI,-8.713,41.225,17.372,4
2020-2022,1°,1ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,9.318,19.495,13.159,3
2020-2022,1°,1ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,7,EP / Alta Renda / PPI,-16.177,3.184,-5.684,4
2020-2022,1°,1ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,61.872,112.367,83.239,3
2020-2022,1°,1ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,9,EP / Alta Renda / Não-PPI,-2.391,4.712,1.16,2
2020-2022,1°,2ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,46.796,48.454,47.625,2
2020-2022,1°,2ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,1,Universal,26.369,30.005,28.603,5
2020-2022,1°,2ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,3.456,3.456,3.456,1
2020-2022,1°,2ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,7,EP / Alta Renda / PPI,-16.19,-16.19,-16.19,1
2020-2022,1°,3ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,45.886,45.886,45.886,1
2020-2022,1°,3ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,1,Universal,24.977,24.977,24.977,1
2020-2022,1°,4ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,44.149,44.149,44.149,1
2020-2022,1°,1ª,ENGENHARIA AMBIENTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-7.834,139.431,32.902,13
2020-2022,1°,1ª,ENGENHARIA AMBIENTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,7.046,7.046,7.046,1
2020-2022,1°,1ª,ENGENHARIA AMBIENTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,65.209,65.209,65.209,1
2020-2022,1°,1ª,ENGENHARIA AMBIENTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-56.495,68.61,4.08,3
2020-2022,1°,2ª,ENGENHARIA AMBIENTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-38.433,-10.564,-23.069,6
2020-2022,1°,2ª,ENGENHARIA AMBIENTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-27.13,-27.13,-27.13,1
2020-2022,1°,3ª,ENGENHARIA AMBIENTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-62.13,-53.307,-57.719,2
2020-2022,1°,1ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-14.958,126.978,48.806,10
2020-2022,1°,1ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-48.61,-48.61,-48.61,1
2020-2022,1°,1ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-39.011,-21.766,-30.388,2
2020-2022,1°,1ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-43.065,-7.167,-25.116,2
2020-2022,1°,1ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-16.627,82.763,28.946,4
2020-2022,1°,2ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-31.687,-15.377,-23.896,4
2020-2022,1°,1ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,120.321,160.318,134.914,9
2020-2022,1°,1ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,44.324,44.324,44.324,1
2020-2022,1°,1ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-0.447,35.476,18.995,3
2020-2022,1°,1ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-52.218,-10.159,-31.188,2
2020-2022,1°,1ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,12.403,47.079,24.749,3
2020-2022,1°,1ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,132.082,142.531,137.306,2
2020-2022,1°,2ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,112.278,113.966,113.122,2
2020-2022,1°,2ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-7.349,-7.349,-7.349,1
2020-2022,1°,2ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,5.746,5.746,5.746,1
2020-2022,1°,2ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,82.146,82.146,82.146,1
2020-2022,1°,3ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,63.152,63.152,63.152,1
2020-2022,1°,4ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,48.901,48.901,48.901,1
2020-2022,1°,1ª,ENGENHARIA DE PRODUÇÃO (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Universal,38.913,159.558,76.933,21
2020-2022,1°,1ª,ENGENHARIA DE PRODUÇÃO (BACHARELADO),DARCY RIBEIRO,NOTURNO,2,Cota para Negros,27.336,27.336,27.336,1
2020-2022,1°,1ª,ENGENHARIA DE PRODUÇÃO (BACHARELADO),DARCY RIBEIRO,NOTURNO,3,EP / Baixa Renda / PPI,11.401,11.401,11.401,1
2020-2022,1°,2ª,ENGENHARIA DE PRODUÇÃO (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Universal,-52.588,36.306,2.552,11
2020-2022,1°,1ª,ENGENHARIA DE REDES DE COMUNICAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-37.069,84.551,3.883,16
2020-2022,1°,1ª,ENGENHARIA DE REDES DE COMUNICAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,67.472,67.472,67.472,1
2020-2022,1°,2ª,ENGENHARIA DE REDES DE COMUNICAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-41.733,-41.733,-41.733,1
2020-2022,1°,1ª,ENGENHARIA ELÉTRICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,41.135,163.248,100.193,8
2020-2022,1°,1ª,ENGENHARIA ELÉTRICA (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,77.957,77.957,77.957,1
2020-2022,1°,1ª,ENGENHARIA ELÉTRICA (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,0.067,0.067,0.067,1
2020-2022,1°,1ª,ENGENHARIA ELÉTRICA (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,12.8,33.9,23.509,4
2020-2022,1°,1ª,ENGENHARIA ELÉTRICA (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-20.364,135.211,30.162,4
2020-2022,1°,2ª,ENGENHARIA ELÉTRICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,12.589,22.372,18.976,3
2020-2022,1°,2ª,ENGENHARIA ELÉTRICA (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-7.167,-7.167,-7.167,1
2020-2022,1°,3ª,ENGENHARIA ELÉTRICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-21.627,0.343,-8.868,4
2020-2022,1°,4ª,ENGENHARIA ELÉTRICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-27.726,-26.036,-26.903,3
2020-2022,1°,1ª,ENGENHARIA FLORESTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-50.298,54.606,-0.609,12
2020-2022,1°,1ª,ENGENHARIA FLORESTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-21.139,-21.139,-21.139,1
2020-2022,1°,1ª,ENGENHARIA FLORESTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-15.457,9.613,-2.922,2
2020-2022,1°,1ª,ENGENHARIA FLORESTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-49.695,-13.077,-31.386,2
2020-2022,1°,1ª,ENGENHARIA FLORESTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-52.846,-50.215,-51.53,2
2020-2022,1°,1ª,ENGENHARIA MECATRÔNICA - CONTROLE E AUTOMAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,116.231,162.86,131.542,9
2020-2022,1°,1ª,ENGENHARIA MECATRÔNICA - CONTROLE E AUTOMAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,53.035,53.035,53.035,1
2020-2022,1°,1ª,ENGENHARIA MECATRÔNICA - CONTROLE E AUTOMAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-24.504,59.809,17.652,2
2020-2022,1°,1ª,ENGENHARIA MECATRÔNICA - CONTROLE E AUTOMAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-42.409,-41.277,-41.843,2
2020-2022,1°,1ª,ENGENHARIA MECATRÔNICA - CONTROLE E AUTOMAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,1.944,1.944,1.944,1
2020-2022,1°,1ª,ENGENHARIA MECATRÔNICA - CONTROLE E AUTOMAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-2.504,43.548,10.537,4
2020-2022,1°,2ª,ENGENHARIA MECATRÔNICA - CONTROLE E AUTOMAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,93.29,112.041,103.359,5
2020-2022,1°,3ª,ENGENHARIA MECATRÔNICA - CONTROLE E AUTOMAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,93.073,93.073,93.073,1
2020-2022,1°,4ª,ENGENHARIA MECATRÔNICA - CONTROLE E AUTOMAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,88.81,88.81,88.81,1
2020-2022,1°,1ª,ENGENHARIA MECÂNICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,58.439,154.863,103.131,10
2020-2022,1°,1ª,ENGENHARIA MECÂNICA (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,12.814,12.814,12.814,1
2020-2022,1°,1ª,ENGENHARIA MECÂNICA (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-34.593,-34.593,-34.593,1
2020-2022,1°,1ª,ENGENHARIA MECÂNICA (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-42.409,-41.277,-41.843,2
2020-2022,1°,1ª,ENGENHARIA MECÂNICA (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-84.626,-77.546,-81.086,2
2020-2022,1°,1ª,ENGENHARIA MECÂNICA (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-12.021,70.474,16.854,5
2020-2022,1°,2ª,ENGENHARIA MECÂNICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-13.417,58.178,15.75,9
2020-2022,1°,3ª,ENGENHARIA MECÂNICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-33.846,-30.129,-31.987,2
2020-2022,1°,1ª,ENGENHARIA QUÍMICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,59.512,108.454,76.579,9
2020-2022,1°,1ª,ENGENHARIA QUÍMICA (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,5.172,46.146,19.391,3
2020-2022,1°,1ª,ENGENHARIA QUÍMICA (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-43.682,-43.682,-43.682,1
2020-2022,1°,1ª,ENGENHARIA QUÍMICA (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,30.811,59.008,47.603,3
2020-2022,1°,1ª,ENGENHARIA QUÍMICA (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,51.7,79.292,62.574,3
2020-2022,1°,2ª,ENGENHARIA QUÍMICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,29.534,52.048,35.72,6
2020-2022,1°,2ª,ENGENHARIA QUÍMICA (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,20.845,20.845,20.845,1
2020-2022,1°,2ª,ENGENHARIA QUÍMICA (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,42.608,42.608,42.608,1
2020-2022,1°,3ª,ENGENHARIA QUÍMICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-8.304,15.306,3.501,2
2020-2022,1°,3ª,ENGENHARIA QUÍMICA (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,17.148,17.148,17.148,1
2020-2022,1°,3ª,ENGENHARIA QUÍMICA (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-34.755,-34.755,-34.755,1
2020-2022,1°,4ª,ENGENHARIA QUÍMICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-20.255,-17.315,-18.785,2
2020-2022,1°,1ª,ENGENHARIAS (BACHARELADOS),GAMA,DIURNO,1,Universal,50.773,178.331,78.226,61
2020-2022,1°,1ª,ENGENHARIAS (BACHARELADOS),GAMA,DIURNO,2,Cota para Negros,24.066,129.802,58.079,7
2020-2022,1°,1ª,ENGENHARIAS (BACHARELADOS),GAMA,DIURNO,3,EP / Baixa Renda / PPI,-53.959,47.686,-11.945,17
2020-2022,1°,1ª,ENGENHARIAS (BACHARELADOS),GAMA,DIURNO,5,EP / Baixa Renda / Não-PPI,-35.606,44.82,-5.122,11
2020-2022,1°,1ª,ENGENHARIAS (BACHARELADOS),GAMA,DIURNO,7,EP / Alta Renda / PPI,-64.219,70.524,-4.987,20
2020-2022,1°,1ª,ENGENHARIAS (BACHARELADOS),GAMA,DIURNO,9,EP / Alta Renda / Não-PPI,11.743,81.398,39.154,19
2020-2022,1°,2ª,ENGENHARIAS (BACHARELADOS),GAMA,DIURNO,1,Universal,32.935,50.361,40.806,27
2020-2022,1°,2ª,ENGENHARIAS (BACHARELADOS),GAMA,DIURNO,2,Cota para Negros,2.104,22.873,12.488,2
2020-2022,1°,2ª,ENGENHARIAS (BACHARELADOS),GAMA,DIURNO,9,EP / Alta Renda / Não-PPI,-10.675,10.691,-0.811,11
2020-2022,1°,3ª,ENGENHARIAS (BACHARELADOS),GAMA,DIURNO,1,Universal,29.179,32.558,31.205,12
2020-2022,1°,3ª,ENGENHARIAS (BACHARELADOS),GAMA,DIURNO,2,Cota para Negros,-3.966,1.878,-1.044,2
2020-2022,1°,3ª,ENGENHARIAS (BACHARELADOS),GAMA,DIURNO,9,EP / Alta Renda / Não-PPI,-16.248,-16.248,-16.248,1
2020-2022,1°,4ª,ENGENHARIAS (BACHARELADOS),GAMA,DIURNO,1,Universal,27.893,28.799,28.404,4
2020-2022,1°,4ª,ENGENHARIAS (BACHARELADOS),GAMA,DIURNO,2,Cota para Negros,-13.83,-7.897,-10.864,2
2020-2022,1°,1ª,ENGENHARIAS - AEROESPACIAL / AUTOMOTIVA / ELETRÔNICA / ENERGIA / SOFTWARE,GAMA,DIURNO,1,Universal,76.506,76.506,76.506,1
2020-2022,1°,1ª,ENGENHARIAS - AEROESPACIAL / AUTOMOTIVA / ELETRÔNICA / ENERGIA / SOFTWARE,GAMA,DIURNO,9,EP / Alta Renda / Não-PPI,33.027,33.027,33.027,1
2020-2022,1°,2ª,ENGENHARIAS - AEROESPACIAL / AUTOMOTIVA / ELETRÔNICA / ENERGIA / SOFTWARE,GAMA,DIURNO,2,Cota para Negros,16.622,16.622,16.622,1
2020-2022,1°,1ª,ESTATÍSTICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,10.445,122.669,54.788,17
2020-2022,1°,1ª,ESTATÍSTICA (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-32.737,-32.737,-32.737,1
2020-2022,1°,1ª,ESTATÍSTICA (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-49.618,5.697,-21.96,2
2020-2022,1°,2ª,ESTATÍSTICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-49.048,8.504,-11.918,5
2020-2022,1°,3ª,ESTATÍSTICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-67.587,-67.587,-67.587,1
2020-2022,1°,4ª,ESTATÍSTICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-81.74,-81.74,-81.74,1
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,57.242,101.253,73.031,9
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Universal,1.833,14.412,8.381,4
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Universal,17.577,66.477,38.575,10
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-29.349,-29.349,-29.349,1
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,NOTURNO,2,Cota para Negros,27.978,27.978,27.978,1
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),CEILÂNDIA,DIURNO,2,Cota para Negros,37.12,37.12,37.12,1
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-4.013,-0.12,-2.617,3
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,NOTURNO,3,EP / Baixa Renda / PPI,-12.46,40.572,14.056,2
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),CEILÂNDIA,DIURNO,3,EP / Baixa Renda / PPI,-7.577,10.433,3.372,3
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-14.318,-8.04,-11.179,2
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,NOTURNO,5,EP / Baixa Renda / Não-PPI,-23.033,12.84,-5.097,2
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),CEILÂNDIA,DIURNO,5,EP / Baixa Renda / Não-PPI,-18.323,13.031,-5.116,3
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-18.29,26.718,7.199,3
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,NOTURNO,7,EP / Alta Renda / PPI,-48.92,-1.44,-17.965,3
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),CEILÂNDIA,DIURNO,7,EP / Alta Renda / PPI,-50.438,-14.608,-33.707,4
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,72.441,79.533,75.987,2
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,NOTURNO,9,EP / Alta Renda / Não-PPI,13.926,13.926,13.926,1
2020-2022,1°,1ª,FARMÁCIA (BACHARELADO),CEILÂNDIA,DIURNO,9,EP / Alta Renda / Não-PPI,-6.499,38.946,16.223,2
2020-2022,1°,2ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,49.876,55.911,52.703,4
2020-2022,1°,2ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Universal,0.176,1.274,0.725,2
2020-2022,1°,2ª,FARMÁCIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Universal,6.831,13.574,9.893,4
2020-2022,1°,2ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-15.565,-15.565,-15.565,1
2020-2022,1°,2ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,NOTURNO,5,EP / Baixa Renda / Não-PPI,-27.494,-27.494,-27.494,1
2020-2022,1°,2ª,FARMÁCIA (BACHARELADO),CEILÂNDIA,DIURNO,7,EP / Alta Renda / PPI,-55.898,-55.898,-55.898,1
2020-2022,1°,2ª,FARMÁCIA (BACHARELADO),CEILÂNDIA,DIURNO,9,EP / Alta Renda / Não-PPI,-8.02,-8.02,-8.02,1
2020-2022,1°,3ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,38.781,46.082,41.409,4
2020-2022,1°,3ª,FARMÁCIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Universal,5.076,5.356,5.216,2
2020-2022,1°,4ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,34.281,34.281,34.281,1
2020-2022,1°,4ª,FARMÁCIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Universal,4.602,4.837,4.72,2
2020-2022,1°,1ª,FILOSOFIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Universal,-65.778,92.933,-7.964,13
2020-2022,1°,1ª,FILOSOFIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-55.356,-55.356,-55.356,1
2020-2022,1°,1ª,FILOSOFIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-24.861,-18.079,-21.47,2
2020-2022,1°,1ª,FILOSOFIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-36.86,29.673,-3.594,2
2020-2022,1°,1ª,FILOSOFIA (LICENCIATURA),DARCY RIBEIRO,NOTURNO,1,Universal,2.725,2.725,2.725,1
2020-2022,1°,1ª,FILOSOFIA (LICENCIATURA),DARCY RIBEIRO,NOTURNO,7,EP / Alta Renda / PPI,-20.759,-20.759,-20.759,1
